time,TP9,AF7,AF8,TP10,AUX
1731699273547.5625,-119.140625,999.51171875,999.51171875,-37.109375,449.70703125
1731699273551.4688,23.92578125,530.76171875,466.30859375,-4.8828125,-988.28125
1731699273555.375,65.91796875,-928.7109375,-959.9609375,5.859375,-842.28515625
1731699273559.2812,-27.83203125,-205.078125,-196.2890625,-14.16015625,756.8359375
1731699273563.1875,-105.95703125,999.51171875,999.51171875,-50.78125,999.0234375
1731699273567.0938,-46.38671875,826.66015625,812.5,-20.5078125,-677.24609375
1731699273571,82.51953125,-718.26171875,-737.3046875,1.46484375,-996.58203125
1731699273574.9062,26.3671875,-1000,-1000,-5.859375,667.96875
1731699273578.8125,-60.546875,708.0078125,715.33203125,-39.55078125,999.51171875
1731699273582.7188,-29.296875,956.0546875,945.3125,-45.8984375,-320.80078125
1731699273586.625,51.7578125,-643.06640625,-646.484375,-13.671875,-1000
1731699273590.5312,35.15625,-1000,-1000,-12.6953125,-204.1015625
1731699273594.4375,-41.50390625,75.68359375,18.06640625,-43.45703125,999.51171875
1731699273598.3438,-58.59375,904.78515625,883.7890625,-51.26953125,408.69140625
1731699273602.25,18.06640625,-538.0859375,-532.2265625,-27.34375,-991.2109375
1731699273606.1562,42.96875,-1000,-1000,-24.4140625,-562.5
1731699273610.0625,-40.0390625,-739.74609375,-737.3046875,-57.12890625,907.71484375
1731699273613.9688,-87.890625,661.1328125,655.76171875,-83.984375,764.6484375
1731699273617.875,-22.94921875,-117.1875,-124.0234375,-57.12890625,-808.10546875
1731699273621.7812,35.64453125,-1000,-1000,-42.96875,-976.5625
1731699273625.6875,-26.3671875,-882.32421875,-887.20703125,-47.8515625,537.59765625
1731699273629.5938,-126.46484375,638.18359375,635.7421875,-72.75390625,999.51171875
1731699273633.5,-116.69921875,856.4453125,836.42578125,-49.8046875,-119.62890625
1731699273637.4062,19.53125,-882.32421875,-894.04296875,-37.59765625,-1000
1731699273641.3125,3.41796875,-1000,-1000,-41.9921875,186.03515625
1731699273645.2188,-99.12109375,601.07421875,584.47265625,-55.6640625,999.51171875
1731699273649.125,-99.12109375,999.51171875,999.51171875,-56.15234375,-301.26953125
1731699273653.0312,-13.18359375,-680.6640625,-679.6875,-29.78515625,-1000
1731699273656.9375,-4.8828125,-1000,-1000,-20.01953125,63.4765625
1731699273660.8438,-83.984375,425.29296875,423.828125,-45.41015625,999.51171875
1731699273664.75,-113.28125,999.51171875,999.51171875,-61.03515625,495.60546875
1731699273668.6562,-15.625,64.94140625,-16.6015625,-40.0390625,-940.4296875
1731699273672.5625,29.296875,-1000,-1000,-29.78515625,-740.234375
1731699273676.4688,-61.5234375,104.00390625,99.12109375,-41.9921875,850.09765625
1731699273680.375,-135.25390625,999.51171875,999.51171875,-54.19921875,904.296875
1731699273684.2812,-60.05859375,792.96875,783.203125,-31.73828125,-742.1875
1731699273688.1875,32.2265625,-780.2734375,-793.45703125,-17.578125,-1000
1731699273692.0938,-35.15625,-678.22265625,-669.43359375,-22.4609375,601.07421875
1731699273696,-108.3984375,980.95703125,983.3984375,-61.03515625,999.51171875
1731699273699.9062,-61.5234375,951.66015625,946.2890625,-48.33984375,-438.4765625
1731699273703.8125,28.80859375,-682.12890625,-687.5,-14.16015625,-1000
1731699273707.7188,-6.8359375,-1000,-1000,-11.23046875,254.39453125
1731699273711.625,-82.03125,665.52734375,671.38671875,-50.29296875,999.51171875
1731699273715.5312,-81.54296875,999.51171875,999.51171875,-58.59375,8.30078125
1731699273719.4375,-0.48828125,-510.25390625,-527.83203125,-23.4375,-1000
1731699273723.3438,19.53125,-1000,-1000,-22.94921875,-288.57421875
1731699273727.25,-60.546875,311.5234375,281.73828125,-48.33984375,971.6796875
1731699273731.1562,-88.37890625,999.51171875,999.51171875,-65.91796875,506.34765625
1731699273735.0625,10.7421875,-129.39453125,-167.96875,-32.2265625,-956.54296875
1731699273738.9688,63.96484375,-1000,-1000,-22.94921875,-842.28515625
1731699273742.875,-31.73828125,-609.375,-605.95703125,-38.57421875,760.7421875
1731699273746.7812,-102.05078125,932.6171875,924.31640625,-74.21875,983.3984375
1731699273750.6875,-29.296875,613.28125,587.890625,-71.77734375,-621.09375
1731699273754.5938,48.828125,-1000,-1000,-28.80859375,-1000
1731699273758.5,3.90625,-952.63671875,-948.73046875,-32.2265625,449.70703125
1731699273762.4062,-74.70703125,698.73046875,697.75390625,-84.47265625,999.51171875
1731699273766.3125,-64.94140625,984.86328125,979.98046875,-60.05859375,-353.02734375
1731699273770.2188,39.0625,-722.65625,-725.5859375,-20.99609375,-1000
1731699273774.125,23.4375,-1000,-1000,-16.11328125,69.3359375
1731699273778.0312,-81.54296875,583.49609375,575.68359375,-39.55078125,999.51171875
1731699273781.9375,-100.5859375,999.51171875,999.51171875,-56.15234375,288.0859375
1731699273785.8438,4.8828125,-545.8984375,-561.5234375,-28.80859375,-1000
1731699273789.75,34.66796875,-1000,-1000,-9.27734375,-461.42578125
1731699273793.6562,-71.77734375,4.8828125,-29.78515625,-33.203125,951.171875
1731699273797.5625,-116.2109375,999.51171875,999.51171875,-54.6875,811.03515625
1731699273801.4688,-11.71875,-67.87109375,-98.6328125,-35.64453125,-761.71875
1731699273805.375,37.109375,-1000,-1000,-23.92578125,-976.5625
1731699273809.2812,-59.08203125,-722.65625,-727.05078125,-31.25,708.984375
1731699273813.1875,-128.90625,855.46875,842.28515625,-63.96484375,898.4375
1731699273817.0938,-43.45703125,697.75390625,673.33984375,-52.734375,-764.6484375
1731699273821,62.98828125,-970.21484375,-984.375,-28.80859375,-1000
1731699273824.9062,-12.20703125,-988.28125,-986.328125,-33.203125,464.84375
1731699273828.8125,-109.375,675.78125,672.36328125,-91.796875,999.51171875
1731699273832.7188,-75.1953125,981.93359375,975.5859375,-89.35546875,-424.8046875
1731699273836.625,30.76171875,-710.44921875,-721.19140625,-47.36328125,-1000
1731699273840.5312,-3.41796875,-1000,-1000,-39.55078125,37.109375
1731699273844.4375,-139.6484375,516.11328125,524.4140625,-70.3125,999.51171875
1731699273848.3438,-136.23046875,999.51171875,999.51171875,-64.94140625,44.921875
1731699273852.25,81.54296875,-590.8203125,-598.6328125,3.41796875,-1000
1731699273856.1562,103.515625,-1000,-1000,-21.484375,-264.16015625
1731699273860.0625,-131.34765625,138.671875,125.9765625,-99.12109375,999.51171875
1731699273863.9688,-154.78515625,999.51171875,999.51171875,-94.7265625,617.67578125
1731699273867.875,84.47265625,-257.8125,-286.1328125,-7.8125,-939.94140625
1731699273871.7812,152.83203125,-1000,-1000,1.953125,-833.0078125
