time,TP9,AF7,AF8,TP10,AUX
1731699723231.1562,-1000,-1000,-979.98046875,969.23828125,968.26171875
1731699723235.0625,-1000,-838.8671875,-1000,969.23828125,968.26171875
1731699723238.9688,-1000,-416.015625,-1000,969.7265625,968.26171875
1731699723242.875,-1000,-862.3046875,-1000,906.25,968.26171875
1731699723246.7812,-1000,-1000,-1000,999.51171875,968.26171875
1731699723250.6875,-1000,-226.5625,-972.16796875,247.0703125,968.26171875
1731699723254.5938,-1000,999.51171875,-1000,-1000,968.26171875
1731699723258.5,-1000,561.5234375,-603.515625,-71.77734375,968.26171875
1731699723262.4062,-1000,-9.27734375,11.71875,202.63671875,968.26171875
1731699723266.3125,-1000,472.65625,396.97265625,-1000,968.26171875
1731699723270.2188,-1000,999.51171875,552.734375,-999.51171875,968.26171875
1731699723274.125,-1000,802.24609375,310.05859375,-972.65625,968.26171875
1731699723278.0312,-1000,-737.3046875,543.45703125,-1000,968.26171875
1731699723281.9375,-1000,-497.55859375,972.65625,-1000,968.26171875
1731699723285.8438,-1000,900.87890625,664.0625,-1000,968.26171875
1731699723289.75,-1000,988.76953125,52.734375,-1000,968.26171875
1731699723293.6562,-1000,928.7109375,-224.12109375,-1000,968.26171875
1731699723297.5625,-1000,978.02734375,-317.87109375,-1000,968.26171875
1731699723301.4688,-1000,969.23828125,-318.359375,-1000,968.26171875
1731699723305.375,-1000,969.23828125,-1000,-1000,968.26171875
1731699723309.2812,-1000,969.23828125,-466.30859375,-1000,968.75
1731699723313.1875,-965.8203125,969.23828125,585.9375,-1000,969.23828125
1731699723317.0938,-1000,969.23828125,-359.375,-1000,905.76171875
1731699723321,-1000,969.23828125,-1000,-1000,999.51171875
1731699723324.9062,276.3671875,969.23828125,-960.44921875,-1000,187.98828125
1731699723328.8125,999.51171875,969.23828125,-936.5234375,-1000,-1000
1731699723332.7188,906.25,969.23828125,-983.3984375,-1000,-983.88671875
1731699723336.625,971.6796875,969.23828125,-1000,-1000,-973.14453125
1731699723340.5312,968.75,969.23828125,-996.58203125,-1000,-1000
1731699723344.4375,968.75,969.23828125,-1000,-1000,-1000
1731699723348.3438,968.26171875,969.23828125,-1000,-1000,-1000
1731699723352.25,968.26171875,969.23828125,-1000,-1000,-1000
1731699723356.1562,968.26171875,969.23828125,-1000,-1000,-1000
1731699723360.0625,968.26171875,969.23828125,-1000,-1000,-1000
1731699723363.9688,968.75,969.23828125,-1000,-1000,-1000
1731699723367.875,968.75,969.23828125,-1000,-1000,-1000
1731699723371.7812,968.26171875,969.23828125,-1000,-1000,-1000
1731699723375.6875,981.93359375,982.91015625,-1000,-1000,-1000
1731699723379.5938,914.0625,915.0390625,-1000,-1000,-945.80078125
1731699723383.5,999.51171875,999.51171875,-1000,-1000,-1000
1731699723387.4062,830.078125,831.0546875,-1000,-1000,-861.81640625
1731699723391.3125,-575.68359375,-575.68359375,-1000,-1000,543.9453125
1731699723395.2188,-1000,-1000,-1000,-1000,999.51171875
1731699723399.125,-930.17578125,-933.10546875,-1000,-1000,900.87890625
1731699723403.0312,-1000,-1000,-1000,-1000,980.46875
1731699723406.9375,-1000,-1000,-1000,-1000,968.75
1731699723410.8438,-954.1015625,-1000,-1000,-1000,968.26171875
1731699723414.75,-934.08203125,-1000,-1000,-1000,968.26171875
1731699723418.6562,-1000,-1000,-980.95703125,-1000,968.26171875
1731699723422.5625,-975.5859375,-1000,-1000,-1000,968.26171875
1731699723426.4688,364.2578125,-1000,-768.5546875,-1000,968.26171875
1731699723430.375,999.51171875,-1000,-331.54296875,-988.76953125,968.26171875
1731699723434.2812,-143.06640625,-1000,-622.0703125,-986.328125,968.26171875
1731699723438.1875,-1000,-1000,-1000,-1000,968.26171875
1731699723442.0938,-25.390625,-1000,-113.28125,-310.05859375,968.26171875
1731699723446,263.671875,-1000,999.51171875,-440.91796875,968.26171875
1731699723449.9062,-1000,-1000,388.671875,-1000,968.26171875
1731699723453.8125,-1000,-1000,-984.375,-1000,968.26171875
1731699723457.7188,-966.30859375,-1000,-1000,-516.6015625,968.26171875
1731699723461.625,-1000,-1000,-953.61328125,999.51171875,968.26171875
1731699723465.5312,-1000,-1000,-1000,653.3203125,968.26171875
1731699723469.4375,-1000,-1000,-1000,-876.953125,968.26171875
1731699723473.3438,-1000,-1000,-1000,-1000,968.26171875
1731699723477.25,-1000,-1000,-1000,188.4765625,968.26171875
1731699723481.1562,-988.28125,-990.234375,-1000,999.51171875,968.26171875
1731699723485.0625,-953.125,-953.61328125,-935.546875,-197.265625,968.26171875
1731699723488.9688,-1000,-1000,-1000,-713.8671875,968.26171875
1731699723492.875,-53.22265625,-110.3515625,-367.67578125,827.1484375,968.26171875
1731699723496.7812,999.51171875,999.51171875,999.51171875,999.51171875,968.26171875
1731699723500.6875,-69.82421875,188.4765625,268.5546875,76.171875,968.26171875
1731699723504.5938,-1000,-1000,-1000,-902.34375,968.26171875
1731699723508.5,-116.69921875,-17.08984375,3.90625,482.91015625,968.26171875
1731699723512.4062,999.51171875,999.51171875,999.51171875,999.51171875,979.4921875
1731699723516.3125,541.015625,909.1796875,930.6640625,546.38671875,895.01953125
1731699723520.2188,-982.421875,-267.578125,747.55859375,-1000,999.51171875
1731699723524.125,138.671875,276.85546875,861.328125,-200.1953125,438.96484375
1731699723528.0312,999.51171875,999.51171875,999.51171875,999.51171875,-942.87109375
1731699723531.9375,889.16015625,899.4140625,954.1015625,999.51171875,-1000
1731699723535.8438,968.75,977.05078125,973.14453125,-379.8828125,268.5546875
1731699723539.75,968.75,969.23828125,969.23828125,-453.125,341.30859375
1731699723543.6562,968.26171875,969.23828125,969.23828125,994.62890625,-1000
1731699723547.5625,968.26171875,969.23828125,969.23828125,999.51171875,-1000
1731699723551.4688,968.26171875,969.23828125,969.23828125,122.0703125,-96.6796875
1731699723555.375,968.26171875,969.23828125,969.23828125,-992.1875,399.90234375
1731699723559.2812,968.26171875,969.23828125,969.23828125,388.18359375,-928.7109375
1731699723563.1875,968.26171875,969.23828125,969.23828125,999.51171875,-1000
1731699723567.0938,968.26171875,969.23828125,969.23828125,156.73828125,-579.58984375
1731699723571,968.26171875,969.23828125,969.23828125,-1000,683.10546875
1731699723574.9062,968.26171875,969.23828125,969.7265625,-62.98828125,-352.05078125
1731699723578.8125,968.26171875,969.23828125,969.23828125,999.51171875,-1000
1731699723582.7188,968.26171875,969.23828125,969.23828125,559.08203125,-790.52734375
1731699723586.625,970.703125,969.23828125,969.23828125,-1000,737.3046875
1731699723590.5312,956.0546875,969.7265625,970.703125,-650.390625,373.53515625
1731699723594.4375,915.52734375,904.78515625,895.01953125,910.15625,-1000
1731699723598.3438,999.51171875,999.51171875,999.51171875,999.51171875,-1000
1731699723602.25,-138.18359375,50.29296875,85.44921875,-332.51953125,269.53125
1731699723606.1562,-587.40234375,-311.03515625,-541.015625,-1000,999.51171875
1731699723610.0625,999.51171875,994.140625,849.609375,373.046875,-80.078125
1731699723613.9688,590.8203125,999.51171875,999.51171875,999.51171875,118.65234375
1731699723617.875,-934.5703125,83.0078125,163.0859375,167.96875,999.51171875
1731699723621.7812,-1000,-1000,-1000,-1000,923.828125
1731699723625.6875,-942.3828125,-974.12109375,-623.046875,-264.16015625,965.8203125
1731699723629.5938,-1000,-978.515625,-456.54296875,999.51171875,969.23828125
1731699723633.5,-1000,-1000,-1000,228.515625,968.26171875
1731699723637.4062,-1000,-1000,-1000,-1000,968.26171875
1731699723641.3125,-1000,-1000,-951.66015625,-271.484375,968.26171875
1731699723645.2188,-1000,-1000,-956.54296875,999.51171875,968.26171875
